text,label,label_name
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0,ham
Alex says he's not ok with you not being ok with it,0,ham
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0,ham
Lil fever:) now fine:),0,ham
At 7 we will go ok na.,0,ham
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,spam
Nice talking to you! please dont forget my pix :) i want to see all of you...,0,ham
"It's ok, at least armand's still around",0,ham
Ok can...,0,ham
Aah bless! How's your arm?,0,ham
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,0,ham
"Sorry, I can't help you on this.",0,ham
Sounds like you have many talents! would you like to go on a dinner date next week?,0,ham
Wait.i will come out.. &lt;#&gt;  min:),0,ham
Thx. All will be well in a few months,0,ham
FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,1,spam
LOL ... No just was busy,0,ham
Should I head straight there or what,0,ham
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,1,spam
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,1,spam
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1,spam
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0,ham
Ok then no need to tell me anything i am going to sleep good night,0,ham
Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,spam
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,0,ham
"Ok, be careful ! Don't text and drive !",0,ham
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,0,ham
So u gonna get deus ex?,0,ham
I went to ur hon lab but no one is there.,0,ham
… and don‘t worry we‘ll have finished by march … ish!,0,ham
Serious? What like proper tongued her,0,ham
"Alright, I'll head out in a few minutes, text me where to meet you",0,ham
Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0,ham
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,0,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0,ham
Also maaaan are you missing out,0,ham
Gam gone after outstanding innings.,0,ham
Ok cool. See ya then.,0,ham
I know you mood off today,0,ham
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0,ham
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0,ham
You have 1 new message. Call 0207-083-6089,1,spam
"(No promises on when though, haven't even gotten dinner yet)",0,ham
Thank you princess! I want to see your nice juicy booty...,0,ham
Sorry me going home first... Daddy come fetch ü later...,0,ham
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0,ham
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0,ham
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",1,spam
Just wanted to say holy shit you guys weren't kidding about this bud,0,ham
She doesnt need any test.,0,ham
How much r ü willing to pay?,0,ham
Its normally hot mail. Com you see!,0,ham
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,1,spam
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,1,spam
Gokila is talking with you aha:),0,ham
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,ham
No she didnt. I will search online and let you know.,0,ham
Yupz... I've oredi booked slots 4 my weekends liao...,0,ham
Don know..he is watching film in computer..,0,ham
Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,0,ham
Nokia phone is lovly..,0,ham
Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,0,ham
I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,ham
"Jus chillaxin, what up",0,ham
Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,0,ham
Yes.he have good crickiting mind,0,ham
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,spam
I'm really sorry I lit your hair on fire,0,ham
"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",0,ham
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",0,ham
Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,1,spam
I'm not sure if its still available though,0,ham
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",1,spam
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,1,spam
Watching tv lor...,0,ham
"4 tacos + 1 rajas burrito, right?",0,ham
Mine here like all fr china then so noisy.,0,ham
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",0,ham
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,0,ham
"I'm a guy, browsin is compulsory",0,ham
Carlos says we can pick up from him later so yeah we're set,0,ham
Argh why the fuck is nobody in town ;_;,0,ham
And maybe some pressies,0,ham
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,0,ham
No de.am seeing in online shop so that i asked.,0,ham
Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,1,spam
Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0,ham
I place all ur points on e cultures module already.,0,ham
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,0,ham
Nope. I just forgot. Will show next week,0,ham
I said its okay. Sorry,0,ham
S.this will increase the chance of winning.,0,ham
Aiyo please ü got time meh.,0,ham
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,spam
Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,1,spam
Hey you told your name to gautham ah?,0,ham
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0,ham
Can you say what happen,0,ham
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0,ham
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,1,spam
In which place i can get rooms cheap:-),0,ham
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),0,ham
Yeah my usual guy's out of town but there're definitely people around I know,0,ham
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0,ham
Bbq this sat at mine from 6ish. Ur welcome 2 come,0,ham
"K, can that happen tonight?",0,ham
O. Well uv causes mutations. Sunscreen is like essential thesedays,0,ham
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,0,ham
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",0,ham
U meet other fren dun wan meet me ah... Muz b a guy rite...,0,ham
Got it. Seventeen pounds for seven hundred ml – hope ok.,0,ham
Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,ham
Lol boo I was hoping for a laugh,0,ham
U know we watchin at lido?,0,ham
U should make a fb list,0,ham
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1,spam
That's a shame! Maybe cld meet for few hrs tomo?,0,ham
Thanks for ve lovely wisheds. You rock,0,ham
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0,ham
How abt making some of the pics bigger?,0,ham
Same to u...,0,ham
Die... Now i have e toot fringe again...,0,ham
He remains a bro amongst bros,0,ham
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,0,ham
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0,ham
I dunno they close oredi not... Ü v ma fan...,0,ham
"This is one of the days you have a billion classes, right?",0,ham
Wat's my dear doing? Sleeping ah?,0,ham
We will meet soon princess! Ttyl!,0,ham
"Ah, well that confuses things, doesn‘t it?",0,ham
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0,ham
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",1,spam
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0,ham
"Sorry battery died, yeah I'm here",0,ham
Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,0,ham
I cant wait to see you! How were the photos were useful? :),0,ham
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0,ham
Okie...,0,ham
"Just looked it up and addie goes back Monday, sucks to be her",0,ham
"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",0,ham
"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",0,ham
Excellent! Are you ready to moan and scream in ecstasy?,0,ham
I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0,ham
U too...,0,ham
Thank you princess! You are so sexy...,0,ham
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,1,spam
"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0,ham
